No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
13,,星川航輝,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,530,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,きんでんトリニティーブリッツ,サフィルヴァ北海道,今田善仁,山原健太,3,1,4,Win,107,95,109,13:20,15:18,200,石井洋壮,岡田崇,蔭山泰史,児島廣幸,Away
14,,谷川結人,4,■,■,■,■,,17,9,2,52.9,2.25,2,2,0,100.0,1,0.25,10,0,1,1,0.0,22,7.0,12.0,59.1,530,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,きんでんトリニティーブリッツ,サフィルヴァ北海道,今田善仁,山原健太,3,1,4,Win,107,95,109,13:20,15:18,200,石井洋壮,岡田崇,蔭山泰史,児島廣幸,Away
15,,古川一輝,4,■,■,■,■,,16,6,2,37.5,1.50,0,0,0,-,2,0.50,8,1,1,1,12.5,3,0.0,3.0,50.0,530,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,きんでんトリニティーブリッツ,サフィルヴァ北海道,今田善仁,山原健太,3,1,4,Win,107,95,109,13:20,15:18,200,石井洋壮,岡田崇,蔭山泰史,児島廣幸,Away
16,,井山創太,2,,□,,□,,2,1,0,50.0,0.50,0,0,0,-,0,-,2,0,1,0,-12.5,5,2.0,2.0,60.0,530,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,きんでんトリニティーブリッツ,サフィルヴァ北海道,今田善仁,山原健太,3,1,4,Win,107,95,109,13:20,15:18,200,石井洋壮,岡田崇,蔭山泰史,児島廣幸,Away
17,,和治裕太,3,,■,■,■,,14,7,1,50.0,2.33,1,0,0,0.0,1,0.33,13,0,4,3,-1.9,1,0.0,1.0,50.0,530,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,きんでんトリニティーブリッツ,サフィルヴァ北海道,今田善仁,山原健太,3,1,4,Win,107,95,109,13:20,15:18,200,石井洋壮,岡田崇,蔭山泰史,児島廣幸,Away
18,,三木裕人,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,530,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,きんでんトリニティーブリッツ,サフィルヴァ北海道,今田善仁,山原健太,3,1,4,Win,107,95,109,13:20,15:18,200,石井洋壮,岡田崇,蔭山泰史,児島廣幸,Away
21,,小林空,4,■,■,■,■,,43,24,4,55.8,6.00,14,7,3,50.0,2,0.50,21,2,4,3,8.3,0,0.0,0.0,-,530,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,きんでんトリニティーブリッツ,サフィルヴァ北海道,今田善仁,山原健太,3,1,4,Win,107,95,109,13:20,15:18,200,石井洋壮,岡田崇,蔭山泰史,児島廣幸,Away
1,,西澤岳,4,■,■,■,■,,23,11,2,47.8,2.75,1,0,0,0.0,1,0.25,18,3,4,5,18.1,1,1.0,0.0,100.0,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,兵庫デルフィーノ,トヨタ自動車サンホークス,ﾏｲｹﾙﾎﾞｾﾝｽ,長谷川匡,1,3,4,Lose,82,97,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Home
2,,白川佑樹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,兵庫デルフィーノ,トヨタ自動車サンホークス,ﾏｲｹﾙﾎﾞｾﾝｽ,長谷川匡,1,3,4,Lose,82,97,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Home
3,,逢沢亘,4,■,■,■,■,,20,8,0,40.0,2.00,0,0,0,-,2,0.50,14,0,4,3,-1.8,0,0.0,0.0,-,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,兵庫デルフィーノ,トヨタ自動車サンホークス,ﾏｲｹﾙﾎﾞｾﾝｽ,長谷川匡,1,3,4,Lose,82,97,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Home
4,,梅村靖二,4,■,■,■,■,,40,9,9,22.5,2.25,4,1,0,25.0,1,0.25,10,1,2,2,10.0,35,20.0,4.0,62.9,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,兵庫デルフィーノ,トヨタ自動車サンホークス,ﾏｲｹﾙﾎﾞｾﾝｽ,長谷川匡,1,3,4,Lose,82,97,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Home
5,,中野将太,4,■,■,■,■,,2,0,0,0.0,-,0,0,0,-,1,0.25,15,0,0,8,13.3,0,0.0,0.0,-,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,兵庫デルフィーノ,トヨタ自動車サンホークス,ﾏｲｹﾙﾎﾞｾﾝｽ,長谷川匡,1,3,4,Lose,82,97,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Home
6,,サラダナエイダン,3,■,■,■,,,12,1,0,8.3,0.33,5,1,0,20.0,0,-,8,0,0,1,3.1,0,0.0,0.0,-,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,兵庫デルフィーノ,トヨタ自動車サンホークス,ﾏｲｹﾙﾎﾞｾﾝｽ,長谷川匡,1,3,4,Lose,82,97,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Home
9,,藤元公貴,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,兵庫デルフィーノ,トヨタ自動車サンホークス,ﾏｲｹﾙﾎﾞｾﾝｽ,長谷川匡,1,3,4,Lose,82,97,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Home
12,,饒平名丈衣,4,■,■,■,■,,24,5,4,20.8,1.25,3,0,0,0.0,1,0.25,11,1,3,1,4.5,16,8.0,2.0,56.2,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,兵庫デルフィーノ,トヨタ自動車サンホークス,ﾏｲｹﾙﾎﾞｾﾝｽ,長谷川匡,1,3,4,Lose,82,97,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Home
14,,林優作,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,兵庫デルフィーノ,トヨタ自動車サンホークス,ﾏｲｹﾙﾎﾞｾﾝｽ,長谷川匡,1,3,4,Lose,82,97,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Home
15,,藤原郷介,3,,□,□,■,,19,10,1,52.6,3.33,7,2,0,28.6,0,-,7,0,2,1,-3.6,0,0.0,0.0,-,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,兵庫デルフィーノ,トヨタ自動車サンホークス,ﾏｲｹﾙﾎﾞｾﾝｽ,長谷川匡,1,3,4,Lose,82,97,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Home
21,,北野裕之,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,兵庫デルフィーノ,トヨタ自動車サンホークス,ﾏｲｹﾙﾎﾞｾﾝｽ,長谷川匡,1,3,4,Lose,82,97,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Home
22,,奥田晃,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,兵庫デルフィーノ,トヨタ自動車サンホークス,ﾏｲｹﾙﾎﾞｾﾝｽ,長谷川匡,1,3,4,Lose,82,97,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Home
24,,平井銀次,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,2.0,0.0,100.0,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,兵庫デルフィーノ,トヨタ自動車サンホークス,ﾏｲｹﾙﾎﾞｾﾝｽ,長谷川匡,1,3,4,Lose,82,97,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Home
27,L,森愛樹,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,31,22.0,5.0,79.0,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,兵庫デルフィーノ,トヨタ自動車サンホークス,ﾏｲｹﾙﾎﾞｾﾝｽ,長谷川匡,1,3,4,Lose,82,97,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Home
1,,西村駿佑,4,■,■,■,■,,34,17,1,50.0,4.25,5,2,0,40.0,1,0.25,14,0,1,4,5.4,32,14.0,6.0,53.1,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,兵庫デルフィーノ,近藤浩,,3,1,4,Win,97,82,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Away
3,,浅川成也,1,,,,■,,2,0,1,0.0,-,0,0,0,-,0,-,6,0,1,0,-4.2,4,2.0,0.0,50.0,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,兵庫デルフィーノ,近藤浩,,3,1,4,Win,97,82,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Away
4,,皆川昂太,3,■,■,■,,,13,4,1,30.8,1.33,0,0,0,-,5,1.67,6,0,0,0,0.0,0,0.0,0.0,-,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,兵庫デルフィーノ,近藤浩,,3,1,4,Win,97,82,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Away
6,,橋爪ユウキ,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,兵庫デルフィーノ,近藤浩,,3,1,4,Win,97,82,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Away
8,,山岡龍司,4,■,■,■,■,,1,1,0,100.0,0.25,0,0,0,-,0,-,12,0,0,1,2.1,0,0.0,0.0,-,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,兵庫デルフィーノ,近藤浩,,3,1,4,Win,97,82,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Away
9,,平野太一,4,■,■,■,■,,10,7,1,70.0,1.75,0,0,0,-,2,0.50,12,0,2,3,2.1,0,0.0,0.0,-,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,兵庫デルフィーノ,近藤浩,,3,1,4,Win,97,82,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Away
10,,川端下大,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0.0,0.0,-,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,兵庫デルフィーノ,近藤浩,,3,1,4,Win,97,82,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Away
11,L,福島孝輝,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,10.0,3.0,82.1,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,兵庫デルフィーノ,近藤浩,,3,1,4,Win,97,82,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Away
12,,石黒拓未,2,,,□,■,,9,4,1,44.4,2.00,0,0,0,-,2,1.00,3,0,1,0,-8.3,0,0.0,0.0,-,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,兵庫デルフィーノ,近藤浩,,3,1,4,Win,97,82,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Away
13,,佃壮悟,2,□,,□,,,1,0,1,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,1,0.0,0.0,0.0,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,兵庫デルフィーノ,近藤浩,,3,1,4,Win,97,82,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Away
14,,田中一希,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,兵庫デルフィーノ,近藤浩,,3,1,4,Win,97,82,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Away
15,,坂本凱,3,■,■,■,,,12,1,4,8.3,0.33,0,0,0,-,0,-,15,0,1,4,5.0,13,3.0,4.0,38.5,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,兵庫デルフィーノ,近藤浩,,3,1,4,Win,97,82,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Away
16,,吉岡衛,4,■,■,■,■,,37,15,6,40.5,3.75,8,4,1,50.0,3,0.75,22,1,4,7,8.0,1,0.0,0.0,0.0,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,兵庫デルフィーノ,近藤浩,,3,1,4,Win,97,82,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Away
22,L,神代優司,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,531,2021-11-20,2021,11,20,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,兵庫デルフィーノ,近藤浩,,3,1,4,Win,97,82,100,15:55,17:44,270,髙橋憲太郎,栗崎慎太郎,矢野侑理,山本順一,Away
1,L,青島賢司,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,31,5.0,19.0,46.8,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,サフィルヴァ北海道,トヨタ自動車サンホークス,上杉徹,,0,3,3,Lose,53,75,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Home
2,,谷越陽介,3,■,■,■,,,4,1,0,25.0,0.33,0,0,0,-,1,0.33,9,0,1,0,-2.8,0,0.0,0.0,-,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,サフィルヴァ北海道,トヨタ自動車サンホークス,上杉徹,,0,3,3,Lose,53,75,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Home
4,,奥田基嗣,2,,□,■,,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,1,5.0,1,1.0,0.0,100.0,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,サフィルヴァ北海道,トヨタ自動車サンホークス,上杉徹,,0,3,3,Lose,53,75,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Home
6,,阿部誠樹,2,■,■,,,,7,2,1,28.6,1.00,0,0,0,-,0,-,5,0,3,0,-15.0,10,2.0,8.0,60.0,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,サフィルヴァ北海道,トヨタ自動車サンホークス,上杉徹,,0,3,3,Lose,53,75,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Home
8,,佐藤陸善,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,サフィルヴァ北海道,トヨタ自動車サンホークス,上杉徹,,0,3,3,Lose,53,75,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Home
10,,三浦拓,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,サフィルヴァ北海道,トヨタ自動車サンホークス,上杉徹,,0,3,3,Lose,53,75,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Home
11,L,藤村稜,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,サフィルヴァ北海道,トヨタ自動車サンホークス,上杉徹,,0,3,3,Lose,53,75,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Home
12,,田代真輝,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,サフィルヴァ北海道,トヨタ自動車サンホークス,上杉徹,,0,3,3,Lose,53,75,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Home
13,,小泉響輝,3,■,■,■,,,4,0,1,0.0,-,0,0,0,-,1,0.33,11,0,1,0,-2.3,0,0.0,0.0,-,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,サフィルヴァ北海道,トヨタ自動車サンホークス,上杉徹,,0,3,3,Lose,53,75,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Home
14,,吉田隼人,2,■,■,,,,6,2,0,33.3,1.00,0,0,0,-,0,-,6,0,1,1,0.0,2,0.0,2.0,50.0,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,サフィルヴァ北海道,トヨタ自動車サンホークス,上杉徹,,0,3,3,Lose,53,75,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Home
16,,中林一真,3,□,□,■,,,8,2,2,25.0,0.67,1,0,0,0.0,0,-,5,1,2,0,10.0,7,1.0,5.0,50.0,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,サフィルヴァ北海道,トヨタ自動車サンホークス,上杉徹,,0,3,3,Lose,53,75,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Home
17,,森元貴哉,1,,,□,,,4,1,0,25.0,1.00,0,0,0,-,0,-,1,0,1,0,-25.0,1,0.0,1.0,50.0,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,サフィルヴァ北海道,トヨタ自動車サンホークス,上杉徹,,0,3,3,Lose,53,75,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Home
19,,柳川大知,3,■,■,■,,,23,10,2,43.5,3.33,11,5,0,45.5,1,0.33,6,0,1,1,0.0,0,0.0,0.0,-,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,サフィルヴァ北海道,トヨタ自動車サンホークス,上杉徹,,0,3,3,Lose,53,75,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Home
20,,鳥飼亜斗夢,3,■,■,■,,,27,10,5,37.0,3.33,3,1,1,33.3,0,-,5,0,2,0,-10.0,10,4.0,3.0,55.0,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,サフィルヴァ北海道,トヨタ自動車サンホークス,上杉徹,,0,3,3,Lose,53,75,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Home
1,,西村駿佑,3,■,■,■,,,28,14,4,50.0,4.67,7,1,2,14.3,0,-,9,0,1,3,5.6,15,7.0,7.0,70.0,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,サフィルヴァ北海道,近藤浩,,3,0,3,Win,75,53,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Away
3,,浅川成也,1,,,□,,,1,0,0,0.0,-,1,0,0,0.0,0,-,0,0,0,0,-,0,0.0,0.0,-,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,サフィルヴァ北海道,近藤浩,,3,0,3,Win,75,53,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Away
4,,皆川昂太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,サフィルヴァ北海道,近藤浩,,3,0,3,Win,75,53,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Away
6,,橋爪ユウキ,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,1,0.0,0.0,0.0,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,サフィルヴァ北海道,近藤浩,,3,0,3,Win,75,53,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Away
8,,山岡龍司,3,■,■,■,,,0,0,0,-,-,0,0,0,-,1,0.33,12,0,3,3,0.0,0,0.0,0.0,-,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,サフィルヴァ北海道,近藤浩,,3,0,3,Win,75,53,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Away
9,,平野太一,3,■,■,■,,,11,7,0,63.6,2.33,0,0,0,-,0,-,13,1,2,1,5.8,0,0.0,0.0,-,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,サフィルヴァ北海道,近藤浩,,3,0,3,Win,75,53,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Away
10,,川端下大,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,サフィルヴァ北海道,近藤浩,,3,0,3,Win,75,53,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Away
11,L,福島孝輝,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,4,1.0,2.0,50.0,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,サフィルヴァ北海道,近藤浩,,3,0,3,Win,75,53,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Away
12,,石黒拓未,3,■,■,■,,,6,4,0,66.7,1.33,0,0,0,-,1,0.33,5,0,1,0,-5.0,1,1.0,0.0,100.0,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,サフィルヴァ北海道,近藤浩,,3,0,3,Win,75,53,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Away
13,,佃壮悟,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,サフィルヴァ北海道,近藤浩,,3,0,3,Win,75,53,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Away
14,,田中一希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,サフィルヴァ北海道,近藤浩,,3,0,3,Win,75,53,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Away
15,,坂本凱,3,■,■,■,,,7,4,1,57.1,1.33,0,0,0,-,0,-,16,0,0,1,1.6,19,7.0,12.0,68.4,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,サフィルヴァ北海道,近藤浩,,3,0,3,Win,75,53,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Away
16,,吉岡衛,3,■,■,■,,,29,14,1,48.3,4.67,3,2,0,66.7,1,0.33,15,1,3,1,3.3,1,1.0,0.0,100.0,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,サフィルヴァ北海道,近藤浩,,3,0,3,Win,75,53,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Away
22,,神代優司,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,536,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,トヨタ自動車サンホークス,サフィルヴァ北海道,近藤浩,,3,0,3,Win,75,53,65,11:00,12:11,110,石井洋壮,岡田崇,前田恭宏,児島廣幸,Away
1,,岡本侑,4,■,■,■,■,,25,8,2,32.0,2.00,2,1,1,50.0,1,0.25,13,0,4,4,0.0,28,14.0,5.0,58.9,537,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,きんでんトリニティーブリッツ,クボタスピアーズ,今田善仁,山原健太,1,3,4,Lose,96,99,112,13:00,15:01,130,高橋憲太郎,栗崎慎太郎,蔭山泰史,山本順一,Home
3,L,長濱裕,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,9.0,0.0,69.2,537,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,きんでんトリニティーブリッツ,クボタスピアーズ,今田善仁,山原健太,1,3,4,Lose,96,99,112,13:00,15:01,130,高橋憲太郎,栗崎慎太郎,蔭山泰史,山本順一,Home
6,,庄司練,2,,,□,■,,6,3,0,50.0,1.50,0,0,0,-,1,0.50,4,0,0,0,0.0,0,0.0,0.0,-,537,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,きんでんトリニティーブリッツ,クボタスピアーズ,今田善仁,山原健太,1,3,4,Lose,96,99,112,13:00,15:01,130,高橋憲太郎,栗崎慎太郎,蔭山泰史,山本順一,Home
9,,内園徹,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,0,1,0,-4.2,2,1.0,0.0,50.0,537,2021-11-21,2021,11,21,兵庫県,南あわじ市文化体育館,きんでんトリニティーブリッツ,クボタスピアーズ,今田善仁,山原健太,1,3,4,Lose,96,99,112,13:00,15:01,130,高橋憲太郎,栗崎慎太郎,蔭山泰史,山本順一,Home
